t,i,k,hs02_desc,section,section_name,v,share
2002,398,490199,"Printed matter: books, brochures, leaflets and similar printed matter n.e.s. in item no. 4901.10 or 4901.91",10,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard; paper and paperboard and articles thereof,188.98499999999999,2.480879335177183e-5
2002,398,490290,"Newspapers, journals and periodicals: whether or not illustrated or containing advertising material, appearing less frequently than four times a week",10,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard; paper and paperboard and articles thereof,0.118,1.5490317303008577e-8
2002,398,490600,"Plans and drawings: for architectural, engineering, industrial, commercial, topographical or similar, being originals drawn by hand: hand-written texts: photo- graphic reproductions: their carbon copies",10,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard; paper and paperboard and articles thereof,12.492,1.6398732521117219e-6
2002,398,490700,"Unused postage, revenue or similar stamps of current or new issue in the country in which they have, or will have, a recognised face value: stamp-impressed paper: cheque forms: banknotes, stock, share or bond certificates and the like of similar title",10,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard; paper and paperboard and articles thereof,158.096,2.0753874613020716e-5
2002,398,491000,"Calendars: printed, of any kind, including calendar blocks",10,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard; paper and paperboard and articles thereof,1.064,1.3967540347797565e-7
2002,398,491110,"Printed matter: trade advertising material, commercial catalogues and the like",10,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard; paper and paperboard and articles thereof,1.429,1.8759036801694287e-7
2002,398,491191,"Printed matter: pictures, designs and photographs, n.e.s. in item no. 4911.10",10,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard; paper and paperboard and articles thereof,0.016,2.100382007187604e-9
2002,398,491199,Printed matter: n.e.s. in heading no. 4911,10,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard; paper and paperboard and articles thereof,3.107,4.0786793102074286e-7
2002,398,500720,"Silk: woven fabrics, containing 85% or more by weight of silk or of silk waste other than noil silk",11,Textiles and textile articles,90.349,1.1860463372962052e-5
2002,398,500790,Silk: woven fabrics n.e.s. in heading no. 5007,11,Textiles and textile articles,1.386,1.8194559137262618e-7
2002,398,510111,"Wool: (not carded or combed), greasy (including fleece-washed wool), shorn",11,Textiles and textile articles,1252.505,1.644211853695319e-4
2002,398,510119,"Wool: (other than shorn), greasy (including fleece-washed wool), not carded or combed",11,Textiles and textile articles,80.716,1.0595902130759664e-5
2002,398,510121,"Wool: (not carded or combed), degreased, (not carbonised), shorn",11,Textiles and textile articles,5332.651999999999,7.000378944620617e-4
2002,398,510129,"Wool: (not carded or combed), degreased, (not carbonised), (other than shorn)",11,Textiles and textile articles,37.182,4.881025236953093e-6
2002,398,510211,"Hair: fine animal hair, not carded or combed, of kashmir (cashmere) goats",11,Textiles and textile articles,46.708999999999996,6.131671448357861e-6
2002,398,510219,"Hair: fine animal hair, not carded or combed, other than of kashmir (cashmere) goats",11,Textiles and textile articles,163.62400000000002,2.1479556596504034e-5
2002,398,510220,"Hair: coarse animal hair, not carded or combed",11,Textiles and textile articles,898.313,1.1792502887641987e-4
2002,398,510400,Wool and hair: garnetted stock of wool or of fine or coarse animal hair,11,Textiles and textile articles,8.129,1.067125333526752e-6
2002,398,510521,"Wool: wool tops and other combed wool, in fragments",11,Textiles and textile articles,5.303,6.961453615072414e-7
2002,398,510529,"Wool: wool tops and other combed wool, other than in fragments",11,Textiles and textile articles,5.881,7.720216615168937e-7
2002,398,510540,"Hair: coarse animal hair, carded or combed",11,Textiles and textile articles,226.513,2.973523934963036e-5
2002,398,510720,"Yarn: of combed wool, containing less than 85% by weight of wool, not put up for retail sale",11,Textiles and textile articles,31.416,4.12410007111286e-6
2002,398,510990,"Yarn: of wool or of fine animal hair, containing less than 85% by weight of wool or fine animal hair, put up for retail sale",11,Textiles and textile articles,0.201,2.6386048965294275e-8
2002,398,520100,Cotton: not carded or combed,11,Textiles and textile articles,90987.76999999999,0.011944317186382752
2002,398,520210,Cotton: yarn waste (including thread waste),11,Textiles and textile articles,7.451,9.781216459721773e-7
2002,398,520300,Cotton: carded or combed,11,Textiles and textile articles,0.099,1.2996113669473299e-8
2002,398,520512,"Cotton yarn: (not sewing thread), single, of uncombed fibres, 85% or more by weight of cotton, less than 714.29 but not less than 232.56 decitex (exceeding 14 but not exceeding 43 metric number), not for retail sale",11,Textiles and textile articles,5.743,7.539058667049006e-7
2002,398,520812,"Fabrics, woven: containing 85% or more by weight of cotton, unbleached, plain weave, weighing more than 100g/m2 but not more than 200g/m2",11,Textiles and textile articles,1456.8149999999998,1.9124175086256305e-4
2002,398,520819,"Fabrics, woven: containing 85% or more by weight of cotton, unbleached, of weaves n.e.s. in item no. 5208.1, weighing not more than 200g/m2",11,Textiles and textile articles,4.613,6.055663874472761e-7
2002,398,520822,"Fabrics, woven: containing 85% or more by weight of cotton, bleached, plain weave, weighing more than 100g/m2 but not more than 200g/m2",11,Textiles and textile articles,161.863,2.1248383301837946e-5
2002,398,520832,"Fabrics, woven: containing 85% or more by weight of cotton, dyed, plain weave, weighing more than 100g/m2 but not more than 200g/m2",11,Textiles and textile articles,19.276,2.530435223159266e-6
2002,398,520852,"Fabrics, woven: containing 85% or more by weight of cotton, printed, plain weave, weighing more than 100g/m2 but not more than 200g/m2",11,Textiles and textile articles,22.241,2.9196622638662184e-6
2002,398,520859,"Fabrics, woven: containing 85% or more by weight of cotton, printed, of weaves n.e.s. in item no. 5208.5, weighing not more than 200g/m2",11,Textiles and textile articles,32.267,4.2358141391201515e-6
2002,398,520911,"Fabrics, woven: containing 85% or more by weight of cotton, unbleached, plain weave, weighing more than 200g/m2",11,Textiles and textile articles,176.712,2.319766907838349e-5
2002,398,550310,"Fibres: synthetic staple fibres, of nylon or other polyamides, not carded, combed or otherwise processed for spinning",11,Textiles and textile articles,54.068,7.09771589778871e-6
2002,398,550961,"Yarn: (not sewing thread), of acrylic or modacrylic staple fibres, mixed mainly or solely with wool or fine animal hair, not put up for retail sale",11,Textiles and textile articles,1.794,2.3550533255591008e-7
2002,398,551321,"Fabrics, woven: plain weave, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",11,Textiles and textile articles,67.933,8.91782818089222e-6
2002,398,551511,"Fabrics, woven: of polyester staple fibres n.e.s. in chapter 55, mixed mainly or solely with viscose rayon staple fibres",11,Textiles and textile articles,159.44299999999998,2.0930700523250818e-5
2002,398,551512,"Fabrics, woven: of polyester staple fibres n.e.s. in chapter 55, mixed mainly or solely with man-made filaments",11,Textiles and textile articles,6.797,8.92268531428384e-7
2002,398,560110,"Wadding, other articles thereof, sanitary towels and tampons, napkins and napkin liners for babies and similar",11,Textiles and textile articles,0.045,5.907324395215136e-9
2002,398,560221,"Felt: of wool or fine animal hair (excluding needleloom felt or stitch-bonded fibre fabrics), not impregnated, coated, covered nor laminated",11,Textiles and textile articles,14.856,1.95020469367369e-6
2002,398,560229,"Felt: of textile materials other than wool or fine animal hair (excluding needleloom felt and stitch-bonded fibre fabrics), not impregnated, coated, covered or laminated",11,Textiles and textile articles,34.784,4.566230483625851e-6
2002,398,560312,"Nonwovens: whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 25g/m2 but not more than 70g/m2)",11,Textiles and textile articles,10.636,1.3962289392779595e-6
2002,398,560490,"Yarn: textile yarn, strip, and the like of heading no. 5404 or 5405, impregnated, coated, covered, or sheathed with rubber or plastics, n.e.s. in heading no. 5604",11,Textiles and textile articles,4.097,5.378290677154759e-7
2002,398,560790,"Twine, cordage, ropes, cables: of materials n.e.s. in heading no. 5607, whether or not plaited, braided or impregnated, coated, covered, or sheathed with rubber or plastics",11,Textiles and textile articles,2.439,3.2017698222066035e-7
2002,398,560819,"Twine, cordage or rope: knotted netting, for other than fishing, of man-made textile materials",11,Textiles and textile articles,0.722,9.477973807434062e-8
2002,398,560900,"Yarn: articles of yarn, strip or the like of heading no. 5404 and 5405, twine, cordage, rope or cables n.e.s. or included",11,Textiles and textile articles,1.342,1.761695408528603e-7
2002,398,570110,"Carpets and other textile floor coverings: knotted, of wool or fine animal hair, whether or not made up",11,Textiles and textile articles,39.176,5.142785344598848e-6
2002,398,570190,"Carpets and other textile floor coverings: knotted, of textile materials (other than wool or fine animal hair), whether or not made up",11,Textiles and textile articles,3.991,5.23914036917858e-7
2002,398,570210,"Carpets and other textile floor coverings: woven, (not tufted or flocked), whether or not made up, including kelem, schumacks, karamanie and similar hand-woven rugs",11,Textiles and textile articles,1.694,2.2237794501098755e-7
2002,398,570239,"Carpets and other textile floor coverings: woven, (not tufted or flocked), of textile materials (other than man-made, wool or fine animal hair), of pile construction, not made up, n.e.s. in item no. 5702.10 or 5702.20",11,Textiles and textile articles,25.382,3.3319935066522353e-6
2002,398,570249,"Carpets and other textile floor coverings: woven, (not tufted or flocked), of textile materials (other than man-made, wool or fine animal hair), of pile construction, made up, n.e.s. in item no. 5702.10 or 5702.20",11,Textiles and textile articles,0.007,9.189171281445767e-10
2002,398,570500,"Carpets and other textile floor coverings: n.e.s. in chapter 57, whether or not made up",11,Textiles and textile articles,2.094,2.7488749519067767e-7
2002,398,590390,"Textile fabrics: impregnated, coated, covered or laminated with plastics, (excluding polyvinyl chloride, polyurethane and those of heading no. 5902)",11,Textiles and textile articles,100.567,1.3201819832302234e-5
2002,398,590700,"Textile fabrics: otherwise impregnated, coated or covered, painted canvas being theatrical scenery, studio back-cloths or the like",11,Textiles and textile articles,107.721,1.4140953137265992e-5
2002,398,591110,"Textile fabric, felt & felt-lined woven fabrics, coated/covered/laminated with rubber, leather or other material, for card clothing, similar fabrics used for technical purposes, including rubber impregnated narrow velvet fabrics to cover weaving spindles",11,Textiles and textile articles,5.282,6.933886101228078e-7
2002,398,591190,Textile products and articles for technical uses: n.e.s. in heading no. 5911,11,Textiles and textile articles,86.945,1.1413607100932888e-5
2002,398,600642,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of artificial fibres, dyed",11,Textiles and textile articles,4.662,6.119988073442881e-7
2002,398,610290,"Coats: women's or girls' overcoats, car-coats, capes, anoraks, wind-jackets and similar articles, of textile materials n.e.s. in heading no. 6102, knitted or crocheted (excluding those of heading no. 6104)",11,Textiles and textile articles,0.27,3.5443946371290817e-8
2002,398,610312,"Suits: men's or boys', of synthetic fibres, knitted or crocheted",11,Textiles and textile articles,0.684,8.979133080727008e-8
2002,398,610342,"Trousers, bib and brace overalls, breeches and shorts: men's or boys', of cotton, knitted or crocheted",11,Textiles and textile articles,0.004,5.25095501796901e-10
2002,398,610343,"Trousers, bib and brace overalls, breeches and shorts: men's or boys', of synthetic fibres, knitted or crocheted",11,Textiles and textile articles,0.009,1.181464879043027e-9
2002,398,610419,"Suits: women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",11,Textiles and textile articles,0.135,1.7721973185645408e-8
2002,398,610442,"Dresses: women's or girls', of cotton, knitted or crocheted",11,Textiles and textile articles,0.007,9.189171281445767e-10
2002,398,610520,"Shirts: men's or boys', of man-made fibres, knitted or crocheted",11,Textiles and textile articles,3.184,4.179760194303332e-7
2002,398,610590,"Shirts: men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted",11,Textiles and textile articles,0.011,1.4440126299414776e-9
2002,398,610690,"Blouses, shirts and shirt-blouses: women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",11,Textiles and textile articles,0.75,9.845540658691893e-8
2002,398,610821,"Briefs and panties: women's or girls', of cotton, knitted or crocheted",11,Textiles and textile articles,2153.185,2.8265693950914e-4
2002,398,610822,"Briefs and panties: women's or girls', of man-made fibres, knitted or crocheted",11,Textiles and textile articles,0.011,1.4440126299414776e-9
2002,398,610831,"Nightdresses and pyjamas: women's or girls', of cotton, knitted or crocheted",11,Textiles and textile articles,0.962,1.2628546818215467e-7
2002,398,610892,"Negligees, bathrobes, dressing gowns and similar articles: women's or girls', of man-made fibres, knitted or crocheted",11,Textiles and textile articles,3.47,4.555203478088116e-7
2002,398,610910,"T-shirts, singlets and other vests: of cotton, knitted or crocheted",11,Textiles and textile articles,4.1930000000000005,5.504313597586015e-7
2002,398,610990,"T-shirts, singlets and other vests: of textile materials (other than cotton), knitted or crocheted",11,Textiles and textile articles,0.341,4.476439152818581e-8
2002,398,611011,"Jerseys, pullovers, cardigans, waistcoats and similar articles: knitted or crocheted, of wool or fine animal hair",11,Textiles and textile articles,1.707,2.240845053918275e-7
2002,398,611020,"Jerseys, pullovers, cardigans, waistcoats and similar articles: of cotton, knitted or crocheted",11,Textiles and textile articles,1,1.3127387544922523e-7
2002,398,611030,"Jerseys, pullovers, cardigans, waistcoats and similar articles: of man-made fibres, knitted or crocheted",11,Textiles and textile articles,13.481,1.7697031149310055e-6
2002,398,611090,"Jerseys, pullovers, cardigans, waistcoats and similar articles: of textile materials (other than wool or fine animal hair, cotton or man-made fibres), knitted or crocheted",11,Textiles and textile articles,0.026,3.413120761679856e-9
2002,398,611130,"Garments and clothing accessories: babies', of synthetic fibres, knitted or crocheted",11,Textiles and textile articles,0.087,1.1420827164082595e-8
2002,398,611190,"Garments and clothing accessories: babies', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",11,Textiles and textile articles,0.075,9.845540658691892e-9
2002,398,611430,"Garments: of man-made fibres, knitted or crocheted, n.e.s. in chapter 61",11,Textiles and textile articles,1.409,1.8496489050795837e-7
2002,398,611490,"Garments: of textile materials (other than wool or fine animal hair, cotton or man-made fibres), knitted or crocheted, n.e.s. in chapter 61",11,Textiles and textile articles,0.077,1.0108088409590344e-8
2002,398,611519,"Hosiery: panty hose and tights, of textile materials (other than synthetic fibres), knitted or crocheted",11,Textiles and textile articles,3.833,5.031727645968804e-7
2002,398,611591,"Hosiery and footwear: without applied soles, of wool or fine animal hair, knitted or crocheted (excluding tights, women's full or knee-length hosiery measuring per single yarn less than 67 decitex)",11,Textiles and textile articles,0.244,3.203082560961096e-8
2002,398,611592,"Hosiery and footwear: without applied soles, of cotton, knitted or crocheted (excluding panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",11,Textiles and textile articles,10.835999999999999,1.4224837143678045e-6
2002,398,611593,"Hosiery and footwear: without applied soles, of synthetic fibres, knitted or crocheted (excluding panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",11,Textiles and textile articles,0.003,3.9382162634767573e-10
2002,398,611599,"Hosiery and footwear: without applied soles, of textile materials n.e.s. in item no. 6115.9, knitted or crocheted (excluding tights, full or knee-length hosiery of less than 67 decitex per single yarn)",11,Textiles and textile articles,0.276,3.623158962398617e-8
2002,398,620111,"Coats: men's or boys', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of wool or fine animal hair, other than those of heading no. 6203 (not knitted or crocheted)",11,Textiles and textile articles,813.99,1.0685562187691485e-4
2002,398,620112,"Coats: men's or boys', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of cotton, other than those of heading no. 6203 (not knitted or crocheted)",11,Textiles and textile articles,2.442,3.205708038470081e-7
2002,398,620113,"Coats: men's or boys', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of man-made fibres, other than those of heading no. 6203 (not knitted or crocheted)",11,Textiles and textile articles,0.016,2.100382007187604e-9
2002,398,620193,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles: men's or boys', of man-made fibres, other than those of heading no. 6203 (not knitted or crocheted)",11,Textiles and textile articles,42.773,5.614977474589712e-6
2002,398,620211,"Coats: women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of wool or fine animal hair, other than those of heading no. 6204 (not knitted or crocheted)",11,Textiles and textile articles,458.612,6.020377456752009e-5
2002,398,620212,"Coats: women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of cotton, other than those of heading no. 6204 (not knitted or crocheted)",11,Textiles and textile articles,0.8879999999999999,1.16571201398912e-7
2002,398,620213,"Coats: women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of man-made fibres, other than those of heading no. 6204 (not knitted or crocheted)",11,Textiles and textile articles,7.866,1.0326003042836058e-6
2002,398,620293,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles: women's or girls', of man-made fibres, other than those of heading no. 6204 (not knitted or crocheted)",11,Textiles and textile articles,98.254,1.2898183358388178e-5
2002,398,620311,"Suits: men's or boys', of wool or fine animal hair (not knitted or crocheted)",11,Textiles and textile articles,5.955,7.817359283001363e-7
2002,398,620319,"Suits: men's or boys', of textile materials n.e.s. in item no. 6203.1 (not knitted or crocheted)",11,Textiles and textile articles,8.82,1.1578355814621668e-6
2002,398,620322,"Ensembles: men's or boys', of cotton (not knitted or crocheted)",11,Textiles and textile articles,1.607,2.1095711784690497e-7
2002,398,620332,"Jackets and blazers: men's or boys', of cotton (not knitted or crocheted)",11,Textiles and textile articles,20,2.625477508984505e-6
2002,398,620333,"Jackets and blazers: men's or boys', of synthetic fibres (not knitted or crocheted)",11,Textiles and textile articles,0.037,4.857133391621334e-9
2002,398,620339,"Jackets and blazers: men's or boys', of textile materials n.e.s. in item no. 6203.3 (not knitted or crocheted)",11,Textiles and textile articles,0.596,7.823922976773824e-8
2002,398,620341,"Trousers, bib and brace overalls, breeches and shorts: men's or boys', of wool or fine animal hair (not knitted or crocheted)",11,Textiles and textile articles,0.01,1.3127387544922524e-9
2002,398,620342,"Trousers, bib and brace overalls, breeches and shorts: men's or boys', of cotton (not knitted or crocheted)",11,Textiles and textile articles,10.301,1.3522521910024692e-6
2002,398,620343,"Trousers, bib and brace overalls, breeches and shorts: men's or boys', of synthetic fibres (not knitted or crocheted)",11,Textiles and textile articles,10.233,1.343325567471922e-6
2002,398,620419,"Suits: women's or girls', of textile materials n.e.s. in item no. 6204.1 (not knitted or crocheted)",11,Textiles and textile articles,0.169,2.2185284950919068e-8
2002,398,620423,"Ensembles: women's or girls', of synthetic fibres (not knitted or crocheted)",11,Textiles and textile articles,1,1.3127387544922523e-7
2002,398,620429,"Ensembles: women's or girls', of textile materials n.e.s. in item no. 6204.2 (not knitted or crocheted)",11,Textiles and textile articles,1.307,1.7157495521213738e-7
2002,398,620433,"Jackets and blazers: women's or girls', of synthetic fibres (not knitted or crocheted)",11,Textiles and textile articles,6.064,7.960447807241019e-7
2002,398,620442,"Dresses: women's or girls', of cotton (not knitted or crocheted)",11,Textiles and textile articles,0.307,4.0301079762912147e-8
2002,398,620443,"Dresses: women's or girls', of synthetic fibres (not knitted or crocheted)",11,Textiles and textile articles,3.007,3.9474054347582035e-7
2002,398,620452,"Skirts and divided skirts: women's or girls', of cotton (not knitted or crocheted)",11,Textiles and textile articles,0.839,1.1013878150189998e-7
2002,398,620453,"Skirts and divided skirts: women's or girls', of synthetic fibres (not knitted or crocheted)",11,Textiles and textile articles,2.205,2.894588953655417e-7
2002,398,620462,"Trousers, bib and brace overalls, breeches and shorts: women's or girls', of cotton (not knitted or crocheted)",11,Textiles and textile articles,4.988,6.547940907407356e-7
2002,398,620463,"Trousers, bib and brace overalls, breeches and shorts: women's or girls', of synthetic fibres (not knitted or crocheted)",11,Textiles and textile articles,32.924,4.322061075290292e-6
2002,398,620520,"Shirts: men's or boys', of cotton (not knitted or crocheted)",11,Textiles and textile articles,20.958,2.7512378816648625e-6
2002,398,620630,"Blouses, shirts and shirt-blouses: women's or girls', of cotton (not knitted or crocheted)",11,Textiles and textile articles,0.556,7.298827474976925e-8
2002,398,620821,"Nightdresses and pyjamas: women's or girls', of cotton (not knitted or crocheted)",11,Textiles and textile articles,6.262,8.220370080630484e-7
2002,398,620891,"Singlets and other vests, briefs, panties, negligees, bathrobes, dressing gowns and similar articles: women's or girls', of cotton (not knitted or crocheted)",11,Textiles and textile articles,0.451,5.9204517827600583e-8
2002,398,620930,"Garments and clothing accessories: babies', of synthetic fibres (not knitted or crocheted)",11,Textiles and textile articles,23.632,3.1022642246160913e-6
2002,398,620990,"Garments and clothing accessories: babies', of textile materials other than wool or fine animal hair, cotton or synthetic fibres (not knitted or crocheted)",11,Textiles and textile articles,0.011,1.4440126299414776e-9
2002,398,621050,"Garments: women's or girls', n.e.s. in item no. 6210.3, of the fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)",11,Textiles and textile articles,70.51,9.256120957924872e-6
2002,398,621132,"Track suits and other garments n.e.s.: men's or boys', of cotton (not knitted or crocheted)",11,Textiles and textile articles,34.958,4.589072137954016e-6
2002,398,621133,"Track suits and other garments n.e.s.: men's or boys', of man-made fibres (not knitted or crocheted)",11,Textiles and textile articles,4.521,5.934891909059473e-7
2002,398,621139,"Track suits and other garments n.e.s.: men's or boys', of textile materials n.e.s. in item no. 6211.3 (not knitted or crocheted)",11,Textiles and textile articles,1.133,1.487333008839722e-7
2002,398,621143,"Track suits and other garments n.e.s.: women's or girls', of man-made fibres (not knitted or crocheted)",11,Textiles and textile articles,7.672,1.007133172446456e-6
2002,398,621210,Brassieres: whether or not knitted or crocheted,11,Textiles and textile articles,7.05,9.25480821917038e-7
2002,398,621290,"Braces, suspenders, garters and similar articles: whether or not knitted or crocheted, n.e.s. in heading no. 6212",11,Textiles and textile articles,0.2,2.625477508984505e-8
2002,398,621410,"Shawls, scarves, mufflers, mantillas, veils and the like: of silk or silk waste (not knitted or crocheted)",11,Textiles and textile articles,12.912,1.6950082798003965e-6
2002,398,621430,"Shawls, scarves, mufflers, mantillas, veils and the like: of synthetic fibres (not knitted or crocheted)",11,Textiles and textile articles,243.524,3.196833924489713e-5
2002,398,621600,"Gloves, mittens and mitts (not knitted or crocheted)",11,Textiles and textile articles,18.012,2.364505044591445e-6
2002,398,621710,Clothing accessories: other than those of heading no. 6212 (not knitted or crocheted),11,Textiles and textile articles,88.759,1.1651737910997784e-5
2002,398,630120,Blankets (other than electric blankets) and travelling rugs: of wool or fine animal hair,11,Textiles and textile articles,22.118,2.903515577185964e-6
2002,398,630190,Blankets and travelling rugs: n.e.s. in heading no. 6301,11,Textiles and textile articles,0.02,2.625477508984505e-9
2002,398,630210,Bed linen: knitted or crocheted,11,Textiles and textile articles,0.325,4.2664009520998204e-8
2002,398,630221,"Bed linen: of cotton, printed, not knitted or crocheted",11,Textiles and textile articles,0.022,2.888025259882955e-9
2002,398,630222,"Bed linen: of man-made fibres, printed, not knitted or crocheted",11,Textiles and textile articles,1,1.3127387544922523e-7
2002,398,630251,"Table linen: of cotton, not knitted or crocheted",11,Textiles and textile articles,0.006,7.876432526953515e-10
2002,398,630260,"Kitchen and toilet linen: of terry towelling or similar terry fabrics, of cotton",11,Textiles and textile articles,0.005,6.563693772461262e-10
2002,398,630312,"Curtains (including drapes) and interior blinds: curtain or bed valances, knitted or crocheted, of synthetic fibres",11,Textiles and textile articles,34,4.463311765273658e-6
2002,398,630532,"Sacks and bags: of a kind used for the packing of goods, of man-made textile materials, flexible intermediate bulk containers",11,Textiles and textile articles,0.525,6.891878461084326e-8
2002,398,630533,"Sacks and bags: of a kind used for the packing of goods, of man-made textile materials, of polyethylene or polypropylene strip or the like, not flexible intermediate bulk containers",11,Textiles and textile articles,427.426,5.610986748776055e-5
2002,398,630539,"Sacks and bags: of a kind used for the packing of goods, of man-made textile materials, not of polyethylene or polypropylene strip or the like, not flexible intermediate bulk containers",11,Textiles and textile articles,0.014,1.8378342562891534e-9
2002,398,630590,"Sacks and bags: of a kind used for the packing of goods, of textile materials (other than jute, cotton or man-made textile materials)",11,Textiles and textile articles,0.068,8.926623530547317e-9
2002,398,630629,Tents: of textile materials other than cotton or synthetic fibres,11,Textiles and textile articles,6.284,8.249250333229314e-7
2002,398,630790,"Textiles: made up articles (including dress patterns), n.e.s. in chapter 63, n.e.s. in heading no. 6307",11,Textiles and textile articles,503.713,6.61243576241556e-5
2002,398,630900,"Clothing: worn, and other worn articles",11,Textiles and textile articles,2.2840000000000003,2.998295315260305e-7
2002,398,631010,"Rags: used or new, scrap twine, cordage, rope and cables and worn out articles of twine, cordage, rope or cables, of textile materials: sorted",11,Textiles and textile articles,0.003,3.9382162634767573e-10
2002,398,631090,"Rags: used or new, scrap twine, cordage, rope and cables and worn out articles of twine, cordage, rope or cables, of textile materials: other than sorted",11,Textiles and textile articles,17.798,2.3364124352453106e-6
2002,398,640192,"Footwear: waterproof, covering the ankle (but not the knee), rubber or plastic outer soles and uppers (not assembled by stitch, rivet, nail, screw, plug or similar)",12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof; prepared feathers and articles made therewith; artificial flowers; articles of human hair",0.849,1.1145152025639223e-7
2002,398,640291,"Footwear: n.e.s. in heading no. 6402, covering the ankle, with outer soles and uppers of rubber or plastics",12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof; prepared feathers and articles made therewith; artificial flowers; articles of human hair",0.074,9.714266783242668e-9
2002,398,640299,"Footwear: n.e.s. in heading no. 6402, (other than just covering the ankle), with outer soles and uppers of rubber or plastics",12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof; prepared feathers and articles made therewith; artificial flowers; articles of human hair",0.459,6.025470883119439e-8
2002,398,640359,"Footwear: n.e.s. in heading no. 6403, (not covering the ankle), outer soles and uppers of leather",12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof; prepared feathers and articles made therewith; artificial flowers; articles of human hair",1.23,1.6146686680254706e-7
2002,398,640399,"Footwear: n.e.s. in heading no. 6403, (not covering the ankle), outer soles of rubber, plastics or composition leather, uppers of leather",12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof; prepared feathers and articles made therewith; artificial flowers; articles of human hair",2.547,3.343545607691767e-7
2002,398,640419,"Footwear: (other than sportswear), with outer soles of rubber or plastics and uppers of textile materials",12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof; prepared feathers and articles made therewith; artificial flowers; articles of human hair",2.566,3.3684876440271193e-7
2002,398,640590,Footwear: n.e.s. in chapter 64,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof; prepared feathers and articles made therewith; artificial flowers; articles of human hair",149.336,1.96039154640855e-5
2002,398,650590,"Hats and other headgear: knitted or crocheted, or made up from lace, felt or other textile fabrics, in the piece (but not in strips), whether or not lined or trimmed",12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof; prepared feathers and articles made therewith; artificial flowers; articles of human hair",2.4290000000000003,3.1886424346616815e-7
2002,398,650610,"Headgear: safety, whether or not lined or trimmed",12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof; prepared feathers and articles made therewith; artificial flowers; articles of human hair",3.884,5.098677322447909e-7
2002,398,650692,"Headgear: (other than safety headgear), of furskin, whether or not lined or trimmed",12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof; prepared feathers and articles made therewith; artificial flowers; articles of human hair",9.084,1.192491884580762e-6
2002,398,650699,"Headgear: (other than safety headgear), (of materials other than rubber, plastic or furskin), whether or not lined or trimmed",12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof; prepared feathers and articles made therewith; artificial flowers; articles of human hair",0.053,6.957515398808938e-9
